quest_id,venue_name,asset_type,candidate_image_url,source_url,source_type,rights_status,confidence,notes,approved
6f78cab4-49e2-5ad2-b540-b9b05ee13985,Miami Worldcenter,hero_image,,https://unsplash.com/s/photos/Miami%20Worldcenter%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
6f78cab4-49e2-5ad2-b540-b9b05ee13985,Miami Worldcenter,venue_logo,,https://miamiworldcenter.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
6f78cab4-49e2-5ad2-b540-b9b05ee13985,Miami Worldcenter,venue_logo,,https://www.instagram.com/miamiworldcenter/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
ef37220b-c1f4-578a-b0cc-2bbe3b575fb4,Miracle Mile,hero_image,,https://www.coralgables.com/attractions/miracle-mile,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
ef37220b-c1f4-578a-b0cc-2bbe3b575fb4,Miracle Mile,hero_image,,https://www.instagram.com/cityofcoralgables/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
ef37220b-c1f4-578a-b0cc-2bbe3b575fb4,Miracle Mile,hero_image,,https://unsplash.com/s/photos/Miracle%20Mile%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
ef37220b-c1f4-578a-b0cc-2bbe3b575fb4,Miracle Mile,venue_logo,,https://www.coralgables.com/attractions/miracle-mile,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
ef37220b-c1f4-578a-b0cc-2bbe3b575fb4,Miracle Mile,venue_logo,,https://www.instagram.com/cityofcoralgables/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
192fe224-7d8b-5c25-a708-4cfb241f0272,Kaseya Center,hero_image,,https://www.kaseyacenter.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
192fe224-7d8b-5c25-a708-4cfb241f0272,Kaseya Center,hero_image,,https://www.instagram.com/kaseyacenter/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
192fe224-7d8b-5c25-a708-4cfb241f0272,Kaseya Center,hero_image,,https://unsplash.com/s/photos/Kaseya%20Center%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
192fe224-7d8b-5c25-a708-4cfb241f0272,Kaseya Center,venue_logo,,https://www.kaseyacenter.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
192fe224-7d8b-5c25-a708-4cfb241f0272,Kaseya Center,venue_logo,,https://www.instagram.com/kaseyacenter/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
208f2e94-7a65-5e42-b36d-4a2ea0992b46,Jungle Island,hero_image,,https://www.jungleisland.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
208f2e94-7a65-5e42-b36d-4a2ea0992b46,Jungle Island,hero_image,,https://www.instagram.com/jungleisland/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
208f2e94-7a65-5e42-b36d-4a2ea0992b46,Jungle Island,hero_image,,https://unsplash.com/s/photos/Jungle%20Island%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
208f2e94-7a65-5e42-b36d-4a2ea0992b46,Jungle Island,venue_logo,,https://www.jungleisland.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
208f2e94-7a65-5e42-b36d-4a2ea0992b46,Jungle Island,venue_logo,,https://www.instagram.com/jungleisland/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
6ce551ac-e782-5f2d-9078-0dc88fa4db72,Giralda Plaza,hero_image,,https://www.coralgables.com/attractions/giralda-plaza,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
6ce551ac-e782-5f2d-9078-0dc88fa4db72,Giralda Plaza,hero_image,,https://www.instagram.com/giraldaplaza/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
6ce551ac-e782-5f2d-9078-0dc88fa4db72,Giralda Plaza,hero_image,,https://unsplash.com/s/photos/Giralda%20Plaza%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
6ce551ac-e782-5f2d-9078-0dc88fa4db72,Giralda Plaza,venue_logo,,https://www.coralgables.com/attractions/giralda-plaza,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
6ce551ac-e782-5f2d-9078-0dc88fa4db72,Giralda Plaza,venue_logo,,https://www.instagram.com/giraldaplaza/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
3a01d0e9-5bce-5fc4-88aa-8252bebe58a2,Jungle Plaza,hero_image,,https://www.miamidesigndistrict.com/event-venue/742/jungle-plaza/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
3a01d0e9-5bce-5fc4-88aa-8252bebe58a2,Jungle Plaza,hero_image,,https://www.instagram.com/miamidesigndistrict/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
3a01d0e9-5bce-5fc4-88aa-8252bebe58a2,Jungle Plaza,hero_image,,https://unsplash.com/s/photos/Jungle%20Plaza%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
3a01d0e9-5bce-5fc4-88aa-8252bebe58a2,Jungle Plaza,venue_logo,,https://www.miamidesigndistrict.com/event-venue/742/jungle-plaza/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
3a01d0e9-5bce-5fc4-88aa-8252bebe58a2,Jungle Plaza,venue_logo,,https://www.instagram.com/miamidesigndistrict/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
8f832778-54cd-5d54-bad1-f820de54ea39,Citizens MiamiCentral,hero_image,,https://www.gobrightline.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
8f832778-54cd-5d54-bad1-f820de54ea39,Citizens MiamiCentral,hero_image,,https://www.instagram.com/citizens_miamicentral/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
8f832778-54cd-5d54-bad1-f820de54ea39,Citizens MiamiCentral,hero_image,,https://unsplash.com/s/photos/Citizens%20MiamiCentral%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
8f832778-54cd-5d54-bad1-f820de54ea39,Citizens MiamiCentral,venue_logo,,https://www.gobrightline.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
8f832778-54cd-5d54-bad1-f820de54ea39,Citizens MiamiCentral,venue_logo,,https://www.instagram.com/citizens_miamicentral/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
3479422e-08ef-5673-83d2-557027a01877,Maurice A. Ferré Park,hero_image,,https://www.miami.gov/Parks-Public-Places/Parks-Directory/Maurice-A.-Ferre-Park,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
3479422e-08ef-5673-83d2-557027a01877,Maurice A. Ferré Park,hero_image,,https://www.instagram.com/miamiparks/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
3479422e-08ef-5673-83d2-557027a01877,Maurice A. Ferré Park,hero_image,,https://unsplash.com/s/photos/Maurice%20A.%20Ferr%C3%A9%20Park%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
3479422e-08ef-5673-83d2-557027a01877,Maurice A. Ferré Park,venue_logo,,https://www.miami.gov/Parks-Public-Places/Parks-Directory/Maurice-A.-Ferre-Park,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
3479422e-08ef-5673-83d2-557027a01877,Maurice A. Ferré Park,venue_logo,,https://www.instagram.com/miamiparks/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
6622b17b-0661-580c-ab70-c063ff7be528,Española Way,hero_image,,https://www.experiencemiamibeach.com/local-attractions/espanola-way,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
6622b17b-0661-580c-ab70-c063ff7be528,Española Way,hero_image,,https://www.instagram.com/espanolaway/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
6622b17b-0661-580c-ab70-c063ff7be528,Española Way,hero_image,,https://unsplash.com/s/photos/Espa%C3%B1ola%20Way%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
6622b17b-0661-580c-ab70-c063ff7be528,Española Way,venue_logo,,https://www.experiencemiamibeach.com/local-attractions/espanola-way,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
6622b17b-0661-580c-ab70-c063ff7be528,Española Way,venue_logo,,https://www.instagram.com/espanolaway/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
12c8638e-fe85-540f-8160-72c32394f39d,Regatta Harbour,hero_image,,https://www.regattaharbour.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
12c8638e-fe85-540f-8160-72c32394f39d,Regatta Harbour,hero_image,,https://www.instagram.com/regattaharbour/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
12c8638e-fe85-540f-8160-72c32394f39d,Regatta Harbour,hero_image,,https://unsplash.com/s/photos/Regatta%20Harbour%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
12c8638e-fe85-540f-8160-72c32394f39d,Regatta Harbour,venue_logo,,https://www.regattaharbour.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
12c8638e-fe85-540f-8160-72c32394f39d,Regatta Harbour,venue_logo,,https://www.instagram.com/regattaharbour/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
a3b596af-e36d-5eb9-a46b-c93873345ed0,Government Center Station,hero_image,,https://www.miamidade.gov/transportation-publicworks/metrorail-stations.asp,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
a3b596af-e36d-5eb9-a46b-c93873345ed0,Government Center Station,hero_image,,https://www.instagram.com/miamidadetransit/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
a3b596af-e36d-5eb9-a46b-c93873345ed0,Government Center Station,hero_image,,https://unsplash.com/s/photos/Government%20Center%20Station%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
a3b596af-e36d-5eb9-a46b-c93873345ed0,Government Center Station,venue_logo,,https://www.miamidade.gov/transportation-publicworks/metrorail-stations.asp,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
a3b596af-e36d-5eb9-a46b-c93873345ed0,Government Center Station,venue_logo,,https://www.instagram.com/miamidadetransit/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
b1a724c6-da50-5641-90ee-4d4194c40e89,"Tea Room at EAST, Miami",hero_image,,https://www.easthotels.com/en/miami/restaurants-and-bars/tea-room/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
b1a724c6-da50-5641-90ee-4d4194c40e89,"Tea Room at EAST, Miami",hero_image,,https://www.instagram.com/tearoom.mia/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
b1a724c6-da50-5641-90ee-4d4194c40e89,"Tea Room at EAST, Miami",hero_image,,https://unsplash.com/s/photos/Tea%20Room%20at%20EAST%2C%20Miami%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
b1a724c6-da50-5641-90ee-4d4194c40e89,"Tea Room at EAST, Miami",venue_logo,,https://www.easthotels.com/en/miami/restaurants-and-bars/tea-room/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
b1a724c6-da50-5641-90ee-4d4194c40e89,"Tea Room at EAST, Miami",venue_logo,,https://www.instagram.com/tearoom.mia/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
517557a0-c5f4-5b89-8dae-0846ab1831d4,The Kampong (National Tropical Botanical Garden),hero_image,,https://ntbg.org/gardens/kampong/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
517557a0-c5f4-5b89-8dae-0846ab1831d4,The Kampong (National Tropical Botanical Garden),hero_image,,https://www.instagram.com/thekampong/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
517557a0-c5f4-5b89-8dae-0846ab1831d4,The Kampong (National Tropical Botanical Garden),hero_image,,https://unsplash.com/s/photos/The%20Kampong%20(National%20Tropical%20Botanical%20Garden)%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
517557a0-c5f4-5b89-8dae-0846ab1831d4,The Kampong (National Tropical Botanical Garden),venue_logo,,https://ntbg.org/gardens/kampong/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
517557a0-c5f4-5b89-8dae-0846ab1831d4,The Kampong (National Tropical Botanical Garden),venue_logo,,https://www.instagram.com/thekampong/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
e73d0b6d-92ad-5e5b-9c54-f2a61257fec0,Dale Zine Shop,hero_image,,https://dalezine.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
e73d0b6d-92ad-5e5b-9c54-f2a61257fec0,Dale Zine Shop,hero_image,,https://www.instagram.com/dale_zine/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
e73d0b6d-92ad-5e5b-9c54-f2a61257fec0,Dale Zine Shop,hero_image,,https://unsplash.com/s/photos/Dale%20Zine%20Shop%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
e73d0b6d-92ad-5e5b-9c54-f2a61257fec0,Dale Zine Shop,venue_logo,,https://dalezine.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
e73d0b6d-92ad-5e5b-9c54-f2a61257fec0,Dale Zine Shop,venue_logo,,https://www.instagram.com/dale_zine/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
57574160-f082-5ff5-87ea-33846c15f93e,Naomi's Garden Restaurant & Lounge,hero_image,,https://naomismiami.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
57574160-f082-5ff5-87ea-33846c15f93e,Naomi's Garden Restaurant & Lounge,hero_image,,https://www.instagram.com/naomismiami/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
57574160-f082-5ff5-87ea-33846c15f93e,Naomi's Garden Restaurant & Lounge,hero_image,,https://unsplash.com/s/photos/Naomi's%20Garden%20Restaurant%20%26%20Lounge%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
57574160-f082-5ff5-87ea-33846c15f93e,Naomi's Garden Restaurant & Lounge,venue_logo,,https://naomismiami.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
57574160-f082-5ff5-87ea-33846c15f93e,Naomi's Garden Restaurant & Lounge,venue_logo,,https://www.instagram.com/naomismiami/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
ae7a8290-897f-5083-af13-c75ce4b3f143,Broken Shaker at Freehand Miami,hero_image,,https://www.brokenshaker.com/location/miami-hours-and-location/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
ae7a8290-897f-5083-af13-c75ce4b3f143,Broken Shaker at Freehand Miami,hero_image,,https://www.instagram.com/brokenshaker/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
ae7a8290-897f-5083-af13-c75ce4b3f143,Broken Shaker at Freehand Miami,hero_image,,https://unsplash.com/s/photos/Broken%20Shaker%20at%20Freehand%20Miami%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
ae7a8290-897f-5083-af13-c75ce4b3f143,Broken Shaker at Freehand Miami,venue_logo,,https://www.brokenshaker.com/location/miami-hours-and-location/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
ae7a8290-897f-5083-af13-c75ce4b3f143,Broken Shaker at Freehand Miami,venue_logo,,https://www.instagram.com/brokenshaker/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
5efb7510-e755-5182-9b2d-3dd1de150abc,Mac's Club Deuce,hero_image,,https://www.macsclubdeuce.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
5efb7510-e755-5182-9b2d-3dd1de150abc,Mac's Club Deuce,hero_image,,https://www.instagram.com/macsclubdeuce/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
5efb7510-e755-5182-9b2d-3dd1de150abc,Mac's Club Deuce,hero_image,,https://unsplash.com/s/photos/Mac's%20Club%20Deuce%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
5efb7510-e755-5182-9b2d-3dd1de150abc,Mac's Club Deuce,venue_logo,,https://www.macsclubdeuce.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
5efb7510-e755-5182-9b2d-3dd1de150abc,Mac's Club Deuce,venue_logo,,https://www.instagram.com/macsclubdeuce/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
57d5ab07-74a4-5c75-a84d-dbe548785c99,Plant the Future,hero_image,,https://www.plantthefuture.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
57d5ab07-74a4-5c75-a84d-dbe548785c99,Plant the Future,hero_image,,https://www.instagram.com/plantthefuture/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
57d5ab07-74a4-5c75-a84d-dbe548785c99,Plant the Future,hero_image,,https://unsplash.com/s/photos/Plant%20the%20Future%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
57d5ab07-74a4-5c75-a84d-dbe548785c99,Plant the Future,venue_logo,,https://www.plantthefuture.com/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
57d5ab07-74a4-5c75-a84d-dbe548785c99,Plant the Future,venue_logo,,https://www.instagram.com/plantthefuture/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
7eebe307-0a32-5996-9258-2068eae3df78,Coral Gables Congregational United Church of Christ,hero_image,,https://gablesucc.org/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
7eebe307-0a32-5996-9258-2068eae3df78,Coral Gables Congregational United Church of Christ,hero_image,,https://www.instagram.com/coralgablesucc/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
7eebe307-0a32-5996-9258-2068eae3df78,Coral Gables Congregational United Church of Christ,hero_image,,https://unsplash.com/s/photos/Coral%20Gables%20Congregational%20United%20Church%20of%20Christ%20miami,royalty_free,license_review_required,low,"Fallback only if no venue-owned option works. Also try Pexels/Wikimedia Commons. Verify the individual photo's license allows commercial use before approving. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
7eebe307-0a32-5996-9258-2068eae3df78,Coral Gables Congregational United Church of Christ,venue_logo,,https://gablesucc.org/,official_website,venue_owned_needs_permission,high,Look for the site's logo/brand or press/media page; ask the venue for the original file. Spec: square business logo/avatar for the circular profile image over the hero.,
7eebe307-0a32-5996-9258-2068eae3df78,Coral Gables Congregational United Church of Christ,venue_logo,,https://www.instagram.com/coralgablesucc/,official_instagram,venue_owned_needs_permission,high,"Profile picture is usually the logo — ask the venue for the original file, do not screenshot. Spec: square business logo/avatar for the circular profile image over the hero.",
8c2d780a-5ad9-5e8d-b764-47902ba01d59,Over Under,hero_image,,https://overundermiami.com/,official_website,venue_owned_needs_permission,high,"Pick an authentic photo from the venue's own site (check for a press/media page first). Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
8c2d780a-5ad9-5e8d-b764-47902ba01d59,Over Under,hero_image,,https://www.instagram.com/overundermiami/,official_instagram,venue_owned_needs_permission,high,"Venue's official Instagram — ask the venue for the original file, do not screenshot. Spec: authentic venue/experience photo, ≥800px wide, no generic stock.",
